id,year,month,day,hour,season,pm
33169,2013,10,14,0,3,73.0
33170,2013,10,14,1,3,55.0
33171,2013,10,14,2,3,76.0
33172,2013,10,14,3,3,87.0
33173,2013,10,14,4,3,84.0
33174,2013,10,14,5,3,85.0
33175,2013,10,14,6,3,72.0
33176,2013,10,14,7,3,33.0
33177,2013,10,14,8,3,24.0
33178,2013,10,14,9,3,11.0
33179,2013,10,14,10,3,16.0
33180,2013,10,14,11,3,12.0
33181,2013,10,14,12,3,3.0
33182,2013,10,14,13,3,3.0
33183,2013,10,14,14,3,4.0
33184,2013,10,14,15,3,5.0
33185,2013,10,14,16,3,6.0
33186,2013,10,14,17,3,7.0
33187,2013,10,14,18,3,10.0
33188,2013,10,14,19,3,13.0
33189,2013,10,14,20,3,18.0
33190,2013,10,14,21,3,33.0
33191,2013,10,14,22,3,20.0
33192,2013,10,14,23,3,15.0
33193,2013,10,15,0,3,19.0
33194,2013,10,15,1,3,4.0
33195,2013,10,15,2,3,3.0
33196,2013,10,15,3,3,4.0
33197,2013,10,15,4,3,7.0
33198,2013,10,15,5,3,4.0
33199,2013,10,15,6,3,4.0
33200,2013,10,15,7,3,11.0
33201,2013,10,15,8,3,11.0
33202,2013,10,15,9,3,8.0
33203,2013,10,15,10,3,5.0
33204,2013,10,15,11,3,5.0
33205,2013,10,15,12,3,13.0
33206,2013,10,15,13,3,6.0
33207,2013,10,15,14,3,14.0
33208,2013,10,15,15,3,12.0
33209,2013,10,15,16,3,24.0
33210,2013,10,15,17,3,30.0
33211,2013,10,15,18,3,35.0
33212,2013,10,15,19,3,44.0
33213,2013,10,15,20,3,55.0
33214,2013,10,15,21,3,67.0
33215,2013,10,15,22,3,67.0
33216,2013,10,15,23,3,64.0
33217,2013,10,16,0,3,64.0
33218,2013,10,16,1,3,57.0
33219,2013,10,16,2,3,55.0
33220,2013,10,16,3,3,64.0
33221,2013,10,16,4,3,33.0
33222,2013,10,16,5,3,27.0
33223,2013,10,16,6,3,35.0
33224,2013,10,16,7,3,40.0
33225,2013,10,16,8,3,52.0
33226,2013,10,16,9,3,52.0
33227,2013,10,16,10,3,NaN
33228,2013,10,16,11,3,NaN
33229,2013,10,16,12,3,NaN
33230,2013,10,16,13,3,NaN
33231,2013,10,16,14,3,NaN
33232,2013,10,16,15,3,NaN
33233,2013,10,16,16,3,NaN
33234,2013,10,16,17,3,NaN
33235,2013,10,16,18,3,NaN
33236,2013,10,16,19,3,NaN
33237,2013,10,16,20,3,NaN
33238,2013,10,16,21,3,NaN
33239,2013,10,16,22,3,NaN
33240,2013,10,16,23,3,NaN
33241,2013,10,17,0,3,NaN
33242,2013,10,17,1,3,NaN
33243,2013,10,17,2,3,NaN
33244,2013,10,17,3,3,NaN
33245,2013,10,17,4,3,NaN
33246,2013,10,17,5,3,NaN
33247,2013,10,17,6,3,NaN
33248,2013,10,17,7,3,NaN
33249,2013,10,17,8,3,NaN
33250,2013,10,17,9,3,NaN
33251,2013,10,17,10,3,NaN
33252,2013,10,17,11,3,135.0
33253,2013,10,17,12,3,195.0
33254,2013,10,17,13,3,171.0
33255,2013,10,17,14,3,133.0
33256,2013,10,17,15,3,93.0
33257,2013,10,17,16,3,135.0
33258,2013,10,17,17,3,163.0
33259,2013,10,17,18,3,150.0
33260,2013,10,17,19,3,162.0
33261,2013,10,17,20,3,169.0
33262,2013,10,17,21,3,178.0
33263,2013,10,17,22,3,176.0
33264,2013,10,17,23,3,189.0
33265,2013,10,18,0,3,228.0
33266,2013,10,18,1,3,167.0
33267,2013,10,18,2,3,229.0
33268,2013,10,18,3,3,266.0
33269,2013,10,18,4,3,272.0
33270,2013,10,18,5,3,234.0
33271,2013,10,18,6,3,231.0
33272,2013,10,18,7,3,182.0
33273,2013,10,18,8,3,153.0
33274,2013,10,18,9,3,206.0
33275,2013,10,18,10,3,245.0
33276,2013,10,18,11,3,245.0
33277,2013,10,18,12,3,200.0
33278,2013,10,18,13,3,234.0
33279,2013,10,18,14,3,265.0
33280,2013,10,18,15,3,262.0
33281,2013,10,18,16,3,250.0
33282,2013,10,18,17,3,259.0
33283,2013,10,18,18,3,221.0
33284,2013,10,18,19,3,275.0
33285,2013,10,18,20,3,321.0
33286,2013,10,18,21,3,331.0
33287,2013,10,18,22,3,264.0
33288,2013,10,18,23,3,276.0
33289,2013,10,19,0,3,234.0
33290,2013,10,19,1,3,285.0
33291,2013,10,19,2,3,275.0
33292,2013,10,19,3,3,271.0
33293,2013,10,19,4,3,161.0
33294,2013,10,19,5,3,58.0
33295,2013,10,19,6,3,44.0
33296,2013,10,19,7,3,28.0
33297,2013,10,19,8,3,3.0
33298,2013,10,19,9,3,15.0
33299,2013,10,19,10,3,13.0
33300,2013,10,19,11,3,3.0
33301,2013,10,19,12,3,3.0
33302,2013,10,19,13,3,3.0
33303,2013,10,19,14,3,12.0
33304,2013,10,19,15,3,10.0
33305,2013,10,19,16,3,7.0
33306,2013,10,19,17,3,11.0
33307,2013,10,19,18,3,15.0
33308,2013,10,19,19,3,25.0
33309,2013,10,19,20,3,16.0
33310,2013,10,19,21,3,5.0
33311,2013,10,19,22,3,5.0
33312,2013,10,19,23,3,20.0
33313,2013,10,20,0,3,13.0
33314,2013,10,20,1,3,48.0
33315,2013,10,20,2,3,24.0
33316,2013,10,20,3,3,14.0
33317,2013,10,20,4,3,4.0
33318,2013,10,20,5,3,16.0
33319,2013,10,20,6,3,15.0
33320,2013,10,20,7,3,18.0
33321,2013,10,20,8,3,18.0
33322,2013,10,20,9,3,24.0
33323,2013,10,20,10,3,23.0
33324,2013,10,20,11,3,15.0
33325,2013,10,20,12,3,5.0
33326,2013,10,20,13,3,16.0
33327,2013,10,20,14,3,4.0
33328,2013,10,20,15,3,3.0
33329,2013,10,20,16,3,6.0
33330,2013,10,20,17,3,28.0
33331,2013,10,20,18,3,44.0
33332,2013,10,20,19,3,NaN
33333,2013,10,20,20,3,61.0
33334,2013,10,20,21,3,66.0
33335,2013,10,20,22,3,71.0
33336,2013,10,20,23,3,73.0
33337,2013,10,21,0,3,64.0
33338,2013,10,21,1,3,52.0
33339,2013,10,21,2,3,73.0
33340,2013,10,21,3,3,81.0
33341,2013,10,21,4,3,93.0
33342,2013,10,21,5,3,103.0
33343,2013,10,21,6,3,96.0
33344,2013,10,21,7,3,77.0
33345,2013,10,21,8,3,102.0
33346,2013,10,21,9,3,95.0
33347,2013,10,21,10,3,106.0
33348,2013,10,21,11,3,120.0
33349,2013,10,21,12,3,99.0
33350,2013,10,21,13,3,99.0
33351,2013,10,21,14,3,79.0
33352,2013,10,21,15,3,68.0
33353,2013,10,21,16,3,68.0
33354,2013,10,21,17,3,49.0
33355,2013,10,21,18,3,78.0
33356,2013,10,21,19,3,100.0
33357,2013,10,21,20,3,107.0
33358,2013,10,21,21,3,119.0
33359,2013,10,21,22,3,111.0
33360,2013,10,21,23,3,131.0
33361,2013,10,22,0,3,131.0
33362,2013,10,22,1,3,140.0
33363,2013,10,22,2,3,120.0
33364,2013,10,22,3,3,121.0
33365,2013,10,22,4,3,121.0
33366,2013,10,22,5,3,143.0
33367,2013,10,22,6,3,186.0
33368,2013,10,22,7,3,186.0
33369,2013,10,22,8,3,184.0
33370,2013,10,22,9,3,186.0
33371,2013,10,22,10,3,186.0
33372,2013,10,22,11,3,121.0
33373,2013,10,22,12,3,153.0
33374,2013,10,22,13,3,127.0
33375,2013,10,22,14,3,127.0
33376,2013,10,22,15,3,136.0
33377,2013,10,22,16,3,136.0
33378,2013,10,22,17,3,139.0
33379,2013,10,22,18,3,95.0
33380,2013,10,22,19,3,84.0
33381,2013,10,22,20,3,NaN
33382,2013,10,22,21,3,NaN
33383,2013,10,22,22,3,81.0
33384,2013,10,22,23,3,65.0
33385,2013,10,23,0,3,51.0
33386,2013,10,23,1,3,40.0
33387,2013,10,23,2,3,NaN
33388,2013,10,23,3,3,31.0
33389,2013,10,23,4,3,17.0
33390,2013,10,23,5,3,13.0
33391,2013,10,23,6,3,16.0
33392,2013,10,23,7,3,16.0
33393,2013,10,23,8,3,NaN
33394,2013,10,23,9,3,NaN
33395,2013,10,23,10,3,26.0
33396,2013,10,23,11,3,22.0
33397,2013,10,23,12,3,19.0
33398,2013,10,23,13,3,16.0
33399,2013,10,23,14,3,18.0
33400,2013,10,23,15,3,23.0
33401,2013,10,23,16,3,23.0
33402,2013,10,23,17,3,32.0
33403,2013,10,23,18,3,54.0
33404,2013,10,23,19,3,31.0
33405,2013,10,23,20,3,31.0
33406,2013,10,23,21,3,11.0
33407,2013,10,23,22,3,12.0
33408,2013,10,23,23,3,11.0
33409,2013,10,24,0,3,8.0
33410,2013,10,24,1,3,13.0
33411,2013,10,24,2,3,9.0
33412,2013,10,24,3,3,11.0
33413,2013,10,24,4,3,12.0
33414,2013,10,24,5,3,11.0
33415,2013,10,24,6,3,11.0
33416,2013,10,24,7,3,11.0
33417,2013,10,24,8,3,13.0
33418,2013,10,24,9,3,13.0
33419,2013,10,24,10,3,10.0
33420,2013,10,24,11,3,13.0
33421,2013,10,24,12,3,18.0
33422,2013,10,24,13,3,20.0
33423,2013,10,24,14,3,21.0
33424,2013,10,24,15,3,37.0
33425,2013,10,24,16,3,37.0
33426,2013,10,24,17,3,27.0
33427,2013,10,24,18,3,32.0
33428,2013,10,24,19,3,32.0
33429,2013,10,24,20,3,38.0
33430,2013,10,24,21,3,42.0
33431,2013,10,24,22,3,42.0
33432,2013,10,24,23,3,37.0
33433,2013,10,25,0,3,38.0
33434,2013,10,25,1,3,39.0
33435,2013,10,25,2,3,38.0
33436,2013,10,25,3,3,41.0
33437,2013,10,25,4,3,40.0
33438,2013,10,25,5,3,37.0
33439,2013,10,25,6,3,34.0
33440,2013,10,25,7,3,34.0
33441,2013,10,25,8,3,39.0
33442,2013,10,25,9,3,43.0
33443,2013,10,25,10,3,32.0
33444,2013,10,25,11,3,31.0
33445,2013,10,25,12,3,31.0
33446,2013,10,25,13,3,NaN
33447,2013,10,25,14,3,NaN
33448,2013,10,25,15,3,NaN
33449,2013,10,25,16,3,28.0
33450,2013,10,25,17,3,48.0
33451,2013,10,25,18,3,81.0
33452,2013,10,25,19,3,98.0
33453,2013,10,25,20,3,101.0
33454,2013,10,25,21,3,70.0
33455,2013,10,25,22,3,70.0
33456,2013,10,25,23,3,48.0
33457,2013,10,26,0,3,28.0
33458,2013,10,26,1,3,42.0
33459,2013,10,26,2,3,44.0
33460,2013,10,26,3,3,30.0
33461,2013,10,26,4,3,30.0
33462,2013,10,26,5,3,34.0
33463,2013,10,26,6,3,32.0
33464,2013,10,26,7,3,35.0
33465,2013,10,26,8,3,35.0
33466,2013,10,26,9,3,35.0
33467,2013,10,26,10,3,46.0
33468,2013,10,26,11,3,50.0
33469,2013,10,26,12,3,NaN
33470,2013,10,26,13,3,59.0
33471,2013,10,26,14,3,NaN
33472,2013,10,26,15,3,48.0
33473,2013,10,26,16,3,NaN
33474,2013,10,26,17,3,65.0
33475,2013,10,26,18,3,87.0
33476,2013,10,26,19,3,NaN
33477,2013,10,26,20,3,146.0
33478,2013,10,26,21,3,161.0
33479,2013,10,26,22,3,178.0
33480,2013,10,26,23,3,184.0
33481,2013,10,27,0,3,184.0
33482,2013,10,27,1,3,146.0
33483,2013,10,27,2,3,138.0
33484,2013,10,27,3,3,138.0
33485,2013,10,27,4,3,NaN
33486,2013,10,27,5,3,106.0
33487,2013,10,27,6,3,87.0
33488,2013,10,27,7,3,94.0
33489,2013,10,27,8,3,94.0
33490,2013,10,27,9,3,142.0
33491,2013,10,27,10,3,189.0
33492,2013,10,27,11,3,NaN
33493,2013,10,27,12,3,229.0
33494,2013,10,27,13,3,228.0
33495,2013,10,27,14,3,232.0
33496,2013,10,27,15,3,247.0
33497,2013,10,27,16,3,247.0
33498,2013,10,27,17,3,245.0
33499,2013,10,27,18,3,264.0
33500,2013,10,27,19,3,278.0
33501,2013,10,27,20,3,278.0
33502,2013,10,27,21,3,314.0
33503,2013,10,27,22,3,NaN
33504,2013,10,27,23,3,328.0
33505,2013,10,28,0,3,358.0
33506,2013,10,28,1,3,309.0
33507,2013,10,28,2,3,274.0
33508,2013,10,28,3,3,237.0
33509,2013,10,28,4,3,226.0
33510,2013,10,28,5,3,221.0
33511,2013,10,28,6,3,221.0
33512,2013,10,28,7,3,255.0
33513,2013,10,28,8,3,271.0
33514,2013,10,28,9,3,271.0
33515,2013,10,28,10,3,231.0
33516,2013,10,28,11,3,234.0
33517,2013,10,28,12,3,234.0
33518,2013,10,28,13,3,256.0
33519,2013,10,28,14,3,247.0
33520,2013,10,28,15,3,NaN
33521,2013,10,28,16,3,253.0
33522,2013,10,28,17,3,311.0
33523,2013,10,28,18,3,285.0
33524,2013,10,28,19,3,368.0
33525,2013,10,28,20,3,329.0
33526,2013,10,28,21,3,311.0
33527,2013,10,28,22,3,NaN
33528,2013,10,28,23,3,306.0
33529,2013,10,29,0,3,185.0
33530,2013,10,29,1,3,26.0
33531,2013,10,29,2,3,26.0
33532,2013,10,29,3,3,15.0
33533,2013,10,29,4,3,17.0
33534,2013,10,29,5,3,NaN
33535,2013,10,29,6,3,22.0
33536,2013,10,29,7,3,19.0
33537,2013,10,29,8,3,3.0
33538,2013,10,29,9,3,10.0
33539,2013,10,29,10,3,3.0
33540,2013,10,29,11,3,7.0
33541,2013,10,29,12,3,3.0
33542,2013,10,29,13,3,NaN
33543,2013,10,29,14,3,3.0
33544,2013,10,29,15,3,3.0
33545,2013,10,29,16,3,NaN
33546,2013,10,29,17,3,NaN
33547,2013,10,29,18,3,NaN
33548,2013,10,29,19,3,33.0
33549,2013,10,29,20,3,49.0
33550,2013,10,29,21,3,49.0
33551,2013,10,29,22,3,65.0
33552,2013,10,29,23,3,NaN
33553,2013,10,30,0,3,86.0
33554,2013,10,30,1,3,NaN
33555,2013,10,30,2,3,101.0
33556,2013,10,30,3,3,110.0
33557,2013,10,30,4,3,NaN
33558,2013,10,30,5,3,72.0
33559,2013,10,30,6,3,NaN
33560,2013,10,30,7,3,13.0
33561,2013,10,30,8,3,33.0
33562,2013,10,30,9,3,27.0
33563,2013,10,30,10,3,27.0
33564,2013,10,30,11,3,44.0
33565,2013,10,30,12,3,NaN
33566,2013,10,30,13,3,90.0
33567,2013,10,30,14,3,114.0
33568,2013,10,30,15,3,NaN
33569,2013,10,30,16,3,106.0
33570,2013,10,30,17,3,106.0
33571,2013,10,30,18,3,NaN
33572,2013,10,30,19,3,139.0
33573,2013,10,30,20,3,136.0
33574,2013,10,30,21,3,127.0
33575,2013,10,30,22,3,127.0
33576,2013,10,30,23,3,143.0
33577,2013,10,31,0,3,162.0
33578,2013,10,31,1,3,192.0
33579,2013,10,31,2,3,172.0
33580,2013,10,31,3,3,121.0
33581,2013,10,31,4,3,121.0
33582,2013,10,31,5,3,93.0
33583,2013,10,31,6,3,113.0
33584,2013,10,31,7,3,NaN
33585,2013,10,31,8,3,109.0
33586,2013,10,31,9,3,NaN
33587,2013,10,31,10,3,121.0
33588,2013,10,31,11,3,121.0
33589,2013,10,31,12,3,NaN
33590,2013,10,31,13,3,106.0
33591,2013,10,31,14,3,NaN
33592,2013,10,31,15,3,115.0
33593,2013,10,31,16,3,NaN
33594,2013,10,31,17,3,NaN
33595,2013,10,31,18,3,228.0
33596,2013,10,31,19,3,228.0
33597,2013,10,31,20,3,209.0
33598,2013,10,31,21,3,187.0
33599,2013,10,31,22,3,187.0
33600,2013,10,31,23,3,179.0
33601,2013,11,1,0,3,195.0
33602,2013,11,1,1,3,241.0
33603,2013,11,1,2,3,246.0
33604,2013,11,1,3,3,262.0
33605,2013,11,1,4,3,280.0
33606,2013,11,1,5,3,236.0
33607,2013,11,1,6,3,162.0
33608,2013,11,1,7,3,133.0
33609,2013,11,1,8,3,124.0
33610,2013,11,1,9,3,110.0
33611,2013,11,1,10,3,147.0
33612,2013,11,1,11,3,172.0
33613,2013,11,1,12,3,162.0
33614,2013,11,1,13,3,220.0
33615,2013,11,1,14,3,254.0
33616,2013,11,1,15,3,239.0
33617,2013,11,1,16,3,191.0
33618,2013,11,1,17,3,170.0
33619,2013,11,1,18,3,177.0
33620,2013,11,1,19,3,185.0
33621,2013,11,1,20,3,211.0
33622,2013,11,1,21,3,213.0
33623,2013,11,1,22,3,180.0
33624,2013,11,1,23,3,190.0
33625,2013,11,2,0,3,202.0
33626,2013,11,2,1,3,217.0
33627,2013,11,2,2,3,216.0
33628,2013,11,2,3,3,220.0
33629,2013,11,2,4,3,227.0
33630,2013,11,2,5,3,230.0
33631,2013,11,2,6,3,239.0
33632,2013,11,2,7,3,205.0
33633,2013,11,2,8,3,225.0
33634,2013,11,2,9,3,267.0
33635,2013,11,2,10,3,332.0
33636,2013,11,2,11,3,291.0
33637,2013,11,2,12,3,355.0
33638,2013,11,2,13,3,342.0
33639,2013,11,2,14,3,307.0
33640,2013,11,2,15,3,294.0
33641,2013,11,2,16,3,288.0
33642,2013,11,2,17,3,267.0
33643,2013,11,2,18,3,285.0
33644,2013,11,2,19,3,257.0
33645,2013,11,2,20,3,317.0
33646,2013,11,2,21,3,310.0
33647,2013,11,2,22,3,302.0
33648,2013,11,2,23,3,307.0
33649,2013,11,3,0,3,304.0
33650,2013,11,3,1,3,309.0
33651,2013,11,3,2,3,189.0
33652,2013,11,3,3,3,56.0
33653,2013,11,3,4,3,24.0
33654,2013,11,3,5,3,10.0
33655,2013,11,3,6,3,16.0
33656,2013,11,3,7,3,9.0
33657,2013,11,3,8,3,3.0
33658,2013,11,3,9,3,3.0
33659,2013,11,3,10,3,7.0
33660,2013,11,3,11,3,15.0
33661,2013,11,3,12,3,18.0
33662,2013,11,3,13,3,3.0
33663,2013,11,3,14,3,3.0
33664,2013,11,3,15,3,3.0
33665,2013,11,3,16,3,3.0
33666,2013,11,3,17,3,3.0
33667,2013,11,3,18,3,7.0
33668,2013,11,3,19,3,14.0
33669,2013,11,3,20,3,34.0
33670,2013,11,3,21,3,13.0
33671,2013,11,3,22,3,3.0
33672,2013,11,3,23,3,5.0
33673,2013,11,4,0,3,7.0
33674,2013,11,4,1,3,3.0
33675,2013,11,4,2,3,6.0
33676,2013,11,4,3,3,20.0
33677,2013,11,4,4,3,25.0
33678,2013,11,4,5,3,26.0
33679,2013,11,4,6,3,32.0
33680,2013,11,4,7,3,28.0
33681,2013,11,4,8,3,19.0
33682,2013,11,4,9,3,28.0
33683,2013,11,4,10,3,10.0
33684,2013,11,4,11,3,13.0
33685,2013,11,4,12,3,20.0
33686,2013,11,4,13,3,25.0
33687,2013,11,4,14,3,24.0
33688,2013,11,4,15,3,10.0
33689,2013,11,4,16,3,29.0
33690,2013,11,4,17,3,47.0
33691,2013,11,4,18,3,68.0
33692,2013,11,4,19,3,88.0
33693,2013,11,4,20,3,95.0
33694,2013,11,4,21,3,107.0
33695,2013,11,4,22,3,118.0
33696,2013,11,4,23,3,125.0
33697,2013,11,5,0,3,133.0
33698,2013,11,5,1,3,121.0
33699,2013,11,5,2,3,125.0
33700,2013,11,5,3,3,145.0
33701,2013,11,5,4,3,131.0
33702,2013,11,5,5,3,133.0
33703,2013,11,5,6,3,127.0
33704,2013,11,5,7,3,137.0
33705,2013,11,5,8,3,152.0
33706,2013,11,5,9,3,142.0
33707,2013,11,5,10,3,164.0
33708,2013,11,5,11,3,187.0
33709,2013,11,5,12,3,187.0
33710,2013,11,5,13,3,160.0
33711,2013,11,5,14,3,164.0
33712,2013,11,5,15,3,160.0
33713,2013,11,5,16,3,205.0
33714,2013,11,5,17,3,228.0
33715,2013,11,5,18,3,256.0
33716,2013,11,5,19,3,243.0
33717,2013,11,5,20,3,273.0
33718,2013,11,5,21,3,276.0
33719,2013,11,5,22,3,269.0
33720,2013,11,5,23,3,271.0
33721,2013,11,6,0,3,260.0
33722,2013,11,6,1,3,202.0
33723,2013,11,6,2,3,171.0
33724,2013,11,6,3,3,159.0
33725,2013,11,6,4,3,157.0
33726,2013,11,6,5,3,155.0
33727,2013,11,6,6,3,185.0
33728,2013,11,6,7,3,167.0
33729,2013,11,6,8,3,128.0
33730,2013,11,6,9,3,168.0
33731,2013,11,6,10,3,143.0
33732,2013,11,6,11,3,162.0
33733,2013,11,6,12,3,45.0
33734,2013,11,6,13,3,27.0
33735,2013,11,6,14,3,19.0
33736,2013,11,6,15,3,20.0
33737,2013,11,6,16,3,12.0
33738,2013,11,6,17,3,18.0
33739,2013,11,6,18,3,11.0
33740,2013,11,6,19,3,10.0
33741,2013,11,6,20,3,8.0
33742,2013,11,6,21,3,7.0
33743,2013,11,6,22,3,7.0
33744,2013,11,6,23,3,8.0
33745,2013,11,7,0,3,3.0
33746,2013,11,7,1,3,3.0
33747,2013,11,7,2,3,3.0
33748,2013,11,7,3,3,3.0
33749,2013,11,7,4,3,3.0
33750,2013,11,7,5,3,8.0
33751,2013,11,7,6,3,9.0
33752,2013,11,7,7,3,11.0
33753,2013,11,7,8,3,10.0
33754,2013,11,7,9,3,15.0
33755,2013,11,7,10,3,20.0
33756,2013,11,7,11,3,24.0
33757,2013,11,7,12,3,37.0
33758,2013,11,7,13,3,32.0
33759,2013,11,7,14,3,28.0
33760,2013,11,7,15,3,37.0
33761,2013,11,7,16,3,48.0
33762,2013,11,7,17,3,57.0
33763,2013,11,7,18,3,64.0
33764,2013,11,7,19,3,83.0
33765,2013,11,7,20,3,88.0
33766,2013,11,7,21,3,106.0
33767,2013,11,7,22,3,108.0
33768,2013,11,7,23,3,123.0
33769,2013,11,8,0,3,139.0
33770,2013,11,8,1,3,156.0
33771,2013,11,8,2,3,166.0
33772,2013,11,8,3,3,154.0
33773,2013,11,8,4,3,115.0
33774,2013,11,8,5,3,100.0
33775,2013,11,8,6,3,87.0
33776,2013,11,8,7,3,91.0
33777,2013,11,8,8,3,97.0
33778,2013,11,8,9,3,98.0
33779,2013,11,8,10,3,102.0
33780,2013,11,8,11,3,123.0
33781,2013,11,8,12,3,141.0
33782,2013,11,8,13,3,161.0
33783,2013,11,8,14,3,168.0
33784,2013,11,8,15,3,175.0
33785,2013,11,8,16,3,182.0
33786,2013,11,8,17,3,187.0
33787,2013,11,8,18,3,191.0
33788,2013,11,8,19,3,199.0
33789,2013,11,8,20,3,195.0
33790,2013,11,8,21,3,203.0
33791,2013,11,8,22,3,176.0
33792,2013,11,8,23,3,179.0
33793,2013,11,9,0,3,170.0
33794,2013,11,9,1,3,166.0
33795,2013,11,9,2,3,165.0
33796,2013,11,9,3,3,160.0
33797,2013,11,9,4,3,159.0
33798,2013,11,9,5,3,166.0
33799,2013,11,9,6,3,162.0
33800,2013,11,9,7,3,165.0
33801,2013,11,9,8,3,163.0
33802,2013,11,9,9,3,128.0
33803,2013,11,9,10,3,126.0
33804,2013,11,9,11,3,95.0
33805,2013,11,9,12,3,59.0
33806,2013,11,9,13,3,52.0
33807,2013,11,9,14,3,45.0
33808,2013,11,9,15,3,32.0
33809,2013,11,9,16,3,32.0
33810,2013,11,9,17,3,9.0
33811,2013,11,9,18,3,12.0
33812,2013,11,9,19,3,12.0
33813,2013,11,9,20,3,5.0
33814,2013,11,9,21,3,3.0
33815,2013,11,9,22,3,7.0
33816,2013,11,9,23,3,3.0
33817,2013,11,10,0,3,3.0
33818,2013,11,10,1,3,8.0
33819,2013,11,10,2,3,3.0
33820,2013,11,10,3,3,7.0
33821,2013,11,10,4,3,3.0
33822,2013,11,10,5,3,8.0
33823,2013,11,10,6,3,4.0
33824,2013,11,10,7,3,4.0
33825,2013,11,10,8,3,5.0
33826,2013,11,10,9,3,5.0
33827,2013,11,10,10,3,11.0
33828,2013,11,10,11,3,3.0
33829,2013,11,10,12,3,12.0
33830,2013,11,10,13,3,10.0
33831,2013,11,10,14,3,9.0
33832,2013,11,10,15,3,10.0
33833,2013,11,10,16,3,10.0
33834,2013,11,10,17,3,45.0
33835,2013,11,10,18,3,52.0
33836,2013,11,10,19,3,80.0
33837,2013,11,10,20,3,85.0
33838,2013,11,10,21,3,55.0
33839,2013,11,10,22,3,22.0
33840,2013,11,10,23,3,14.0
33841,2013,11,11,0,3,10.0
33842,2013,11,11,1,3,16.0
33843,2013,11,11,2,3,14.0
33844,2013,11,11,3,3,12.0
33845,2013,11,11,4,3,4.0
33846,2013,11,11,5,3,9.0
33847,2013,11,11,6,3,8.0
33848,2013,11,11,7,3,9.0
33849,2013,11,11,8,3,9.0
33850,2013,11,11,9,3,16.0
33851,2013,11,11,10,3,15.0
33852,2013,11,11,11,3,13.0
33853,2013,11,11,12,3,30.0
33854,2013,11,11,13,3,39.0
33855,2013,11,11,14,3,41.0
33856,2013,11,11,15,3,41.0
33857,2013,11,11,16,3,48.0
33858,2013,11,11,17,3,52.0
33859,2013,11,11,18,3,71.0
33860,2013,11,11,19,3,75.0
33861,2013,11,11,20,3,80.0
33862,2013,11,11,21,3,94.0
33863,2013,11,11,22,3,95.0
33864,2013,11,11,23,3,101.0
33865,2013,11,12,0,3,99.0
33866,2013,11,12,1,3,111.0
33867,2013,11,12,2,3,120.0
33868,2013,11,12,3,3,110.0
33869,2013,11,12,4,3,103.0
33870,2013,11,12,5,3,93.0
33871,2013,11,12,6,3,70.0
33872,2013,11,12,7,3,55.0
33873,2013,11,12,8,3,55.0
33874,2013,11,12,9,3,41.0
33875,2013,11,12,10,3,23.0
33876,2013,11,12,11,3,7.0
33877,2013,11,12,12,3,16.0
33878,2013,11,12,13,3,12.0
33879,2013,11,12,14,3,14.0
33880,2013,11,12,15,3,14.0
33881,2013,11,12,16,3,20.0
33882,2013,11,12,17,3,20.0
33883,2013,11,12,18,3,37.0
33884,2013,11,12,19,3,53.0
33885,2013,11,12,20,3,67.0
33886,2013,11,12,21,3,79.0
33887,2013,11,12,22,3,82.0
33888,2013,11,12,23,3,81.0
33889,2013,11,13,0,3,93.0
33890,2013,11,13,1,3,92.0
33891,2013,11,13,2,3,91.0
33892,2013,11,13,3,3,103.0
33893,2013,11,13,4,3,109.0
33894,2013,11,13,5,3,115.0
33895,2013,11,13,6,3,121.0
33896,2013,11,13,7,3,140.0
33897,2013,11,13,8,3,150.0
33898,2013,11,13,9,3,150.0
33899,2013,11,13,10,3,164.0
33900,2013,11,13,11,3,174.0
33901,2013,11,13,12,3,185.0
33902,2013,11,13,13,3,212.0
33903,2013,11,13,14,3,222.0
33904,2013,11,13,15,3,226.0
33905,2013,11,13,16,3,226.0
33906,2013,11,13,17,3,210.0
33907,2013,11,13,18,3,268.0
33908,2013,11,13,19,3,271.0
33909,2013,11,13,20,3,260.0
33910,2013,11,13,21,3,249.0
33911,2013,11,13,22,3,211.0
33912,2013,11,13,23,3,226.0
33913,2013,11,14,0,3,215.0
33914,2013,11,14,1,3,153.0
33915,2013,11,14,2,3,74.0
33916,2013,11,14,3,3,56.0
33917,2013,11,14,4,3,24.0
33918,2013,11,14,5,3,19.0
33919,2013,11,14,6,3,17.0
33920,2013,11,14,7,3,17.0
33921,2013,11,14,8,3,17.0
33922,2013,11,14,9,3,20.0
33923,2013,11,14,10,3,20.0
33924,2013,11,14,11,3,NaN
33925,2013,11,14,12,3,NaN
33926,2013,11,14,13,3,16.0
33927,2013,11,14,14,3,25.0
33928,2013,11,14,15,3,38.0
33929,2013,11,14,16,3,71.0
33930,2013,11,14,17,3,75.0
33931,2013,11,14,18,3,75.0
33932,2013,11,14,19,3,95.0
33933,2013,11,14,20,3,98.0
33934,2013,11,14,21,3,89.0
33935,2013,11,14,22,3,85.0
33936,2013,11,14,23,3,94.0
33937,2013,11,15,0,3,93.0
33938,2013,11,15,1,3,89.0
33939,2013,11,15,2,3,94.0
33940,2013,11,15,3,3,111.0
33941,2013,11,15,4,3,138.0
33942,2013,11,15,5,3,127.0
33943,2013,11,15,6,3,131.0
33944,2013,11,15,7,3,145.0
