source,year,month,day,hour,season,pm
dongsi,2013,12,4,8,4,71.0
us_post,2013,12,4,8,4,137.0
dongsi,2013,12,4,9,4,67.0
us_post,2013,12,4,9,4,92.0
dongsi,2013,12,4,10,4,75.0
us_post,2013,12,4,10,4,71.0
dongsi,2013,12,4,11,4,66.0
us_post,2013,12,4,11,4,73.0
dongsi,2013,12,4,12,4,69.0
us_post,2013,12,4,12,4,68.0
dongsi,2013,12,4,13,4,56.0
us_post,2013,12,4,13,4,47.0
dongsi,2013,12,4,14,4,45.0
us_post,2013,12,4,14,4,41.0
dongsi,2013,12,4,15,4,37.0
us_post,2013,12,4,15,4,43.0
dongsi,2013,12,4,16,4,62.0
us_post,2013,12,4,16,4,56.0
dongsi,2013,12,4,17,4,180.0
us_post,2013,12,4,17,4,69.0
dongsi,2013,12,4,18,4,48.0
us_post,2013,12,4,18,4,83.0
dongsi,2013,12,4,19,4,65.0
us_post,2013,12,4,19,4,130.0
dongsi,2013,12,4,20,4,110.0
us_post,2013,12,4,20,4,175.0
dongsi,2013,12,4,21,4,111.0
us_post,2013,12,4,21,4,155.0
dongsi,2013,12,4,22,4,74.0
us_post,2013,12,4,22,4,106.0
dongsi,2013,12,4,23,4,67.0
us_post,2013,12,4,23,4,83.0
dongsi,2013,12,5,0,4,93.0
us_post,2013,12,5,0,4,122.0
dongsi,2013,12,5,1,4,165.0
us_post,2013,12,5,1,4,162.0
dongsi,2013,12,5,2,4,133.0
us_post,2013,12,5,2,4,142.0
dongsi,2013,12,5,3,4,85.0
us_post,2013,12,5,3,4,70.0
dongsi,2013,12,5,4,4,29.0
us_post,2013,12,5,4,4,33.0
dongsi,2013,12,5,5,4,24.0
us_post,2013,12,5,5,4,25.0
dongsi,2013,12,5,6,4,17.0
us_post,2013,12,5,6,4,39.0
dongsi,2013,12,5,7,4,13.0
us_post,2013,12,5,7,4,33.0
dongsi,2013,12,5,8,4,18.0
us_post,2013,12,5,8,4,27.0
dongsi,2013,12,5,9,4,11.0
us_post,2013,12,5,9,4,25.0
dongsi,2013,12,5,10,4,7.0
us_post,2013,12,5,10,4,12.0
dongsi,2013,12,5,11,4,8.0
us_post,2013,12,5,11,4,9.0
dongsi,2013,12,5,12,4,9.0
us_post,2013,12,5,12,4,10.0
dongsi,2013,12,5,13,4,3.0
us_post,2013,12,5,13,4,11.0
dongsi,2013,12,5,14,4,7.0
us_post,2013,12,5,14,4,11.0
dongsi,2013,12,5,15,4,14.0
us_post,2013,12,5,15,4,13.0
dongsi,2013,12,5,16,4,10.0
us_post,2013,12,5,16,4,17.0
dongsi,2013,12,5,17,4,15.0
us_post,2013,12,5,17,4,32.0
dongsi,2013,12,5,18,4,31.0
us_post,2013,12,5,18,4,62.0
dongsi,2013,12,5,19,4,40.0
us_post,2013,12,5,19,4,42.0
dongsi,2013,12,5,20,4,60.0
us_post,2013,12,5,20,4,59.0
dongsi,2013,12,5,21,4,67.0
us_post,2013,12,5,21,4,66.0
dongsi,2013,12,5,22,4,79.0
us_post,2013,12,5,22,4,77.0
dongsi,2013,12,5,23,4,78.0
us_post,2013,12,5,23,4,84.0
dongsi,2013,12,6,0,4,93.0
us_post,2013,12,6,0,4,91.0
dongsi,2013,12,6,1,4,122.0
us_post,2013,12,6,1,4,112.0
dongsi,2013,12,6,2,4,135.0
us_post,2013,12,6,2,4,130.0
dongsi,2013,12,6,3,4,141.0
us_post,2013,12,6,3,4,139.0
dongsi,2013,12,6,4,4,155.0
us_post,2013,12,6,4,4,155.0
dongsi,2013,12,6,5,4,156.0
us_post,2013,12,6,5,4,163.0
dongsi,2013,12,6,6,4,152.0
us_post,2013,12,6,6,4,141.0
dongsi,2013,12,6,7,4,135.0
us_post,2013,12,6,7,4,182.0
dongsi,2013,12,6,8,4,99.0
us_post,2013,12,6,8,4,138.0
dongsi,2013,12,6,9,4,90.0
us_post,2013,12,6,9,4,119.0
dongsi,2013,12,6,10,4,108.0
us_post,2013,12,6,10,4,135.0
dongsi,2013,12,6,11,4,115.0
us_post,2013,12,6,11,4,159.0
dongsi,2013,12,6,12,4,90.0
us_post,2013,12,6,12,4,122.0
dongsi,2013,12,6,13,4,112.0
us_post,2013,12,6,13,4,81.0
dongsi,2013,12,6,14,4,237.0
us_post,2013,12,6,14,4,167.0
dongsi,2013,12,6,15,4,242.0
us_post,2013,12,6,15,4,246.0
dongsi,2013,12,6,16,4,189.0
us_post,2013,12,6,16,4,224.0
dongsi,2013,12,6,17,4,107.0
us_post,2013,12,6,17,4,115.0
dongsi,2013,12,6,18,4,124.0
us_post,2013,12,6,18,4,124.0
dongsi,2013,12,6,19,4,153.0
us_post,2013,12,6,19,4,152.0
dongsi,2013,12,6,20,4,136.0
us_post,2013,12,6,20,4,170.0
dongsi,2013,12,6,21,4,165.0
us_post,2013,12,6,21,4,269.0
dongsi,2013,12,6,22,4,232.0
us_post,2013,12,6,22,4,294.0
dongsi,2013,12,6,23,4,272.0
us_post,2013,12,6,23,4,330.0
dongsi,2013,12,7,0,4,307.0
us_post,2013,12,7,0,4,407.0
dongsi,2013,12,7,1,4,308.0
us_post,2013,12,7,1,4,430.0
dongsi,2013,12,7,2,4,345.0
us_post,2013,12,7,2,4,415.0
dongsi,2013,12,7,3,4,355.0
us_post,2013,12,7,3,4,343.0
dongsi,2013,12,7,4,4,280.0
us_post,2013,12,7,4,4,320.0
dongsi,2013,12,7,5,4,235.0
us_post,2013,12,7,5,4,244.0
dongsi,2013,12,7,6,4,157.0
us_post,2013,12,7,6,4,197.0
dongsi,2013,12,7,7,4,107.0
us_post,2013,12,7,7,4,172.0
dongsi,2013,12,7,8,4,125.0
us_post,2013,12,7,8,4,156.0
dongsi,2013,12,7,9,4,144.0
us_post,2013,12,7,9,4,166.0
dongsi,2013,12,7,10,4,265.0
us_post,2013,12,7,10,4,203.0
dongsi,2013,12,7,11,4,269.0
us_post,2013,12,7,11,4,277.0
dongsi,2013,12,7,12,4,285.0
us_post,2013,12,7,12,4,290.0
dongsi,2013,12,7,13,4,316.0
us_post,2013,12,7,13,4,366.0
dongsi,2013,12,7,14,4,366.0
us_post,2013,12,7,14,4,392.0
dongsi,2013,12,7,15,4,395.0
us_post,2013,12,7,15,4,421.0
dongsi,2013,12,7,16,4,395.0
us_post,2013,12,7,16,4,450.0
dongsi,2013,12,7,17,4,424.0
us_post,2013,12,7,17,4,443.0
dongsi,2013,12,7,18,4,413.0
us_post,2013,12,7,18,4,429.0
dongsi,2013,12,7,19,4,393.0
us_post,2013,12,7,19,4,439.0
dongsi,2013,12,7,20,4,393.0
us_post,2013,12,7,20,4,460.0
dongsi,2013,12,7,21,4,386.0
us_post,2013,12,7,21,4,480.0
dongsi,2013,12,7,22,4,399.0
us_post,2013,12,7,22,4,424.0
dongsi,2013,12,7,23,4,399.0
us_post,2013,12,7,23,4,440.0
dongsi,2013,12,8,0,4,397.0
us_post,2013,12,8,0,4,403.0
dongsi,2013,12,8,1,4,383.0
us_post,2013,12,8,1,4,403.0
dongsi,2013,12,8,2,4,388.0
us_post,2013,12,8,2,4,389.0
dongsi,2013,12,8,3,4,401.0
us_post,2013,12,8,3,4,432.0
dongsi,2013,12,8,4,4,383.0
us_post,2013,12,8,4,4,432.0
dongsi,2013,12,8,5,4,395.0
us_post,2013,12,8,5,4,435.0
dongsi,2013,12,8,6,4,390.0
us_post,2013,12,8,6,4,403.0
dongsi,2013,12,8,7,4,363.0
us_post,2013,12,8,7,4,379.0
dongsi,2013,12,8,8,4,312.0
us_post,2013,12,8,8,4,346.0
dongsi,2013,12,8,9,4,331.0
us_post,2013,12,8,9,4,354.0
dongsi,2013,12,8,10,4,307.0
us_post,2013,12,8,10,4,343.0
dongsi,2013,12,8,11,4,255.0
us_post,2013,12,8,11,4,266.0
dongsi,2013,12,8,12,4,196.0
us_post,2013,12,8,12,4,206.0
dongsi,2013,12,8,13,4,210.0
us_post,2013,12,8,13,4,184.0
dongsi,2013,12,8,14,4,129.0
us_post,2013,12,8,14,4,47.0
dongsi,2013,12,8,15,4,72.0
us_post,2013,12,8,15,4,13.0
dongsi,2013,12,8,16,4,52.0
us_post,2013,12,8,16,4,15.0
dongsi,2013,12,8,17,4,35.0
us_post,2013,12,8,17,4,15.0
dongsi,2013,12,8,18,4,10.0
us_post,2013,12,8,18,4,17.0
dongsi,2013,12,8,19,4,7.0
us_post,2013,12,8,19,4,11.0
dongsi,2013,12,8,20,4,6.0
us_post,2013,12,8,20,4,15.0
dongsi,2013,12,8,21,4,22.0
us_post,2013,12,8,21,4,12.0
dongsi,2013,12,8,22,4,7.0
us_post,2013,12,8,22,4,14.0
dongsi,2013,12,8,23,4,3.0
us_post,2013,12,8,23,4,12.0
dongsi,2013,12,9,0,4,3.0
us_post,2013,12,9,0,4,8.0
dongsi,2013,12,9,1,4,3.0
us_post,2013,12,9,1,4,8.0
dongsi,2013,12,9,2,4,16.0
us_post,2013,12,9,2,4,6.0
dongsi,2013,12,9,3,4,12.0
us_post,2013,12,9,3,4,7.0
dongsi,2013,12,9,4,4,10.0
us_post,2013,12,9,4,4,8.0
dongsi,2013,12,9,5,4,12.0
us_post,2013,12,9,5,4,8.0
dongsi,2013,12,9,6,4,3.0
us_post,2013,12,9,6,4,8.0
dongsi,2013,12,9,7,4,16.0
us_post,2013,12,9,7,4,11.0
dongsi,2013,12,9,8,4,15.0
us_post,2013,12,9,8,4,12.0
dongsi,2013,12,9,9,4,8.0
us_post,2013,12,9,9,4,11.0
dongsi,2013,12,9,10,4,20.0
us_post,2013,12,9,10,4,11.0
dongsi,2013,12,9,11,4,7.0
us_post,2013,12,9,11,4,9.0
dongsi,2013,12,9,12,4,20.0
us_post,2013,12,9,12,4,17.0
dongsi,2013,12,9,13,4,5.0
us_post,2013,12,9,13,4,12.0
dongsi,2013,12,9,14,4,23.0
us_post,2013,12,9,14,4,12.0
dongsi,2013,12,9,15,4,16.0
us_post,2013,12,9,15,4,10.0
dongsi,2013,12,9,16,4,16.0
us_post,2013,12,9,16,4,14.0
dongsi,2013,12,9,17,4,8.0
us_post,2013,12,9,17,4,12.0
dongsi,2013,12,9,18,4,12.0
us_post,2013,12,9,18,4,19.0
dongsi,2013,12,9,19,4,17.0
us_post,2013,12,9,19,4,20.0
dongsi,2013,12,9,20,4,20.0
us_post,2013,12,9,20,4,55.0
dongsi,2013,12,9,21,4,25.0
us_post,2013,12,9,21,4,68.0
dongsi,2013,12,9,22,4,34.0
us_post,2013,12,9,22,4,58.0
dongsi,2013,12,9,23,4,24.0
us_post,2013,12,9,23,4,63.0
dongsi,2013,12,10,0,4,24.0
us_post,2013,12,10,0,4,52.0
dongsi,2013,12,10,1,4,26.0
us_post,2013,12,10,1,4,44.0
dongsi,2013,12,10,2,4,29.0
us_post,2013,12,10,2,4,60.0
dongsi,2013,12,10,3,4,28.0
us_post,2013,12,10,3,4,64.0
dongsi,2013,12,10,4,4,40.0
us_post,2013,12,10,4,4,44.0
dongsi,2013,12,10,5,4,30.0
us_post,2013,12,10,5,4,38.0
dongsi,2013,12,10,6,4,29.0
us_post,2013,12,10,6,4,41.0
dongsi,2013,12,10,7,4,21.0
us_post,2013,12,10,7,4,29.0
dongsi,2013,12,10,8,4,19.0
us_post,2013,12,10,8,4,32.0
dongsi,2013,12,10,9,4,23.0
us_post,2013,12,10,9,4,41.0
dongsi,2013,12,10,10,4,16.0
us_post,2013,12,10,10,4,53.0
dongsi,2013,12,10,11,4,34.0
us_post,2013,12,10,11,4,24.0
dongsi,2013,12,10,12,4,15.0
us_post,2013,12,10,12,4,16.0
dongsi,2013,12,10,13,4,15.0
us_post,2013,12,10,13,4,14.0
dongsi,2013,12,10,14,4,12.0
us_post,2013,12,10,14,4,8.0
dongsi,2013,12,10,15,4,14.0
us_post,2013,12,10,15,4,9.0
dongsi,2013,12,10,16,4,7.0
us_post,2013,12,10,16,4,8.0
dongsi,2013,12,10,17,4,11.0
us_post,2013,12,10,17,4,10.0
dongsi,2013,12,10,18,4,13.0
us_post,2013,12,10,18,4,13.0
dongsi,2013,12,10,19,4,13.0
us_post,2013,12,10,19,4,11.0
dongsi,2013,12,10,20,4,7.0
us_post,2013,12,10,20,4,7.0
dongsi,2013,12,10,21,4,7.0
us_post,2013,12,10,21,4,14.0
dongsi,2013,12,10,22,4,9.0
us_post,2013,12,10,22,4,13.0
dongsi,2013,12,10,23,4,6.0
us_post,2013,12,10,23,4,9.0
dongsi,2013,12,11,0,4,3.0
us_post,2013,12,11,0,4,8.0
dongsi,2013,12,11,1,4,3.0
us_post,2013,12,11,1,4,6.0
dongsi,2013,12,11,2,4,6.0
us_post,2013,12,11,2,4,6.0
dongsi,2013,12,11,3,4,3.0
us_post,2013,12,11,3,4,5.0
dongsi,2013,12,11,4,4,5.0
us_post,2013,12,11,4,4,11.0
dongsi,2013,12,11,5,4,5.0
us_post,2013,12,11,5,4,9.0
dongsi,2013,12,11,6,4,3.0
us_post,2013,12,11,6,4,8.0
dongsi,2013,12,11,7,4,8.0
us_post,2013,12,11,7,4,23.0
dongsi,2013,12,11,8,4,5.0
us_post,2013,12,11,8,4,10.0
dongsi,2013,12,11,9,4,25.0
us_post,2013,12,11,9,4,16.0
dongsi,2013,12,11,10,4,31.0
us_post,2013,12,11,10,4,30.0
dongsi,2013,12,11,11,4,30.0
us_post,2013,12,11,11,4,35.0
dongsi,2013,12,11,12,4,28.0
us_post,2013,12,11,12,4,33.0
dongsi,2013,12,11,13,4,15.0
us_post,2013,12,11,13,4,33.0
dongsi,2013,12,11,14,4,27.0
us_post,2013,12,11,14,4,17.0
dongsi,2013,12,11,15,4,35.0
us_post,2013,12,11,15,4,29.0
dongsi,2013,12,11,16,4,32.0
us_post,2013,12,11,16,4,31.0
dongsi,2013,12,11,17,4,36.0
us_post,2013,12,11,17,4,34.0
dongsi,2013,12,11,18,4,36.0
us_post,2013,12,11,18,4,40.0
dongsi,2013,12,11,19,4,51.0
us_post,2013,12,11,19,4,75.0
dongsi,2013,12,11,20,4,46.0
us_post,2013,12,11,20,4,55.0
dongsi,2013,12,11,21,4,50.0
us_post,2013,12,11,21,4,76.0
dongsi,2013,12,11,22,4,49.0
us_post,2013,12,11,22,4,89.0
dongsi,2013,12,11,23,4,47.0
us_post,2013,12,11,23,4,60.0
dongsi,2013,12,12,0,4,52.0
us_post,2013,12,12,0,4,47.0
dongsi,2013,12,12,1,4,40.0
us_post,2013,12,12,1,4,53.0
dongsi,2013,12,12,2,4,44.0
us_post,2013,12,12,2,4,61.0
dongsi,2013,12,12,3,4,30.0
us_post,2013,12,12,3,4,48.0
dongsi,2013,12,12,4,4,15.0
us_post,2013,12,12,4,4,14.0
dongsi,2013,12,12,5,4,6.0
us_post,2013,12,12,5,4,39.0
dongsi,2013,12,12,6,4,13.0
us_post,2013,12,12,6,4,23.0
dongsi,2013,12,12,7,4,12.0
us_post,2013,12,12,7,4,10.0
dongsi,2013,12,12,8,4,3.0
us_post,2013,12,12,8,4,11.0
dongsi,2013,12,12,9,4,11.0
us_post,2013,12,12,9,4,10.0
dongsi,2013,12,12,10,4,3.0
us_post,2013,12,12,10,4,9.0
dongsi,2013,12,12,11,4,6.0
us_post,2013,12,12,11,4,12.0
dongsi,2013,12,12,12,4,10.0
us_post,2013,12,12,12,4,8.0
dongsi,2013,12,12,13,4,9.0
us_post,2013,12,12,13,4,6.0
dongsi,2013,12,12,14,4,8.0
us_post,2013,12,12,14,4,13.0
dongsi,2013,12,12,15,4,8.0
us_post,2013,12,12,15,4,10.0
dongsi,2013,12,12,16,4,17.0
us_post,2013,12,12,16,4,8.0
dongsi,2013,12,12,17,4,8.0
us_post,2013,12,12,17,4,9.0
dongsi,2013,12,12,18,4,8.0
us_post,2013,12,12,18,4,16.0
dongsi,2013,12,12,19,4,9.0
us_post,2013,12,12,19,4,23.0
dongsi,2013,12,12,20,4,8.0
us_post,2013,12,12,20,4,12.0
dongsi,2013,12,12,21,4,16.0
us_post,2013,12,12,21,4,16.0
dongsi,2013,12,12,22,4,18.0
us_post,2013,12,12,22,4,38.0
dongsi,2013,12,12,23,4,15.0
us_post,2013,12,12,23,4,49.0
dongsi,2013,12,13,0,4,38.0
us_post,2013,12,13,0,4,45.0
dongsi,2013,12,13,1,4,45.0
us_post,2013,12,13,1,4,48.0
dongsi,2013,12,13,2,4,42.0
us_post,2013,12,13,2,4,45.0
dongsi,2013,12,13,3,4,37.0
us_post,2013,12,13,3,4,39.0
dongsi,2013,12,13,4,4,38.0
us_post,2013,12,13,4,4,43.0
dongsi,2013,12,13,5,4,48.0
us_post,2013,12,13,5,4,51.0
dongsi,2013,12,13,6,4,44.0
us_post,2013,12,13,6,4,88.0
dongsi,2013,12,13,7,4,25.0
us_post,2013,12,13,7,4,92.0
dongsi,2013,12,13,8,4,34.0
us_post,2013,12,13,8,4,85.0
dongsi,2013,12,13,9,4,35.0
us_post,2013,12,13,9,4,87.0
dongsi,2013,12,13,10,4,54.0
us_post,2013,12,13,10,4,30.0
dongsi,2013,12,13,11,4,78.0
us_post,2013,12,13,11,4,57.0
dongsi,2013,12,13,12,4,57.0
us_post,2013,12,13,12,4,58.0
dongsi,2013,12,13,13,4,55.0
us_post,2013,12,13,13,4,49.0
dongsi,2013,12,13,14,4,47.0
us_post,2013,12,13,14,4,52.0
dongsi,2013,12,13,15,4,77.0
us_post,2013,12,13,15,4,79.0
dongsi,2013,12,13,16,4,83.0
us_post,2013,12,13,16,4,88.0
dongsi,2013,12,13,17,4,108.0
us_post,2013,12,13,17,4,114.0
dongsi,2013,12,13,18,4,122.0
us_post,2013,12,13,18,4,144.0
dongsi,2013,12,13,19,4,140.0
us_post,2013,12,13,19,4,101.0
dongsi,2013,12,13,20,4,73.0
us_post,2013,12,13,20,4,66.0
dongsi,2013,12,13,21,4,59.0
us_post,2013,12,13,21,4,68.0
dongsi,2013,12,13,22,4,58.0
us_post,2013,12,13,22,4,69.0
dongsi,2013,12,13,23,4,44.0
us_post,2013,12,13,23,4,71.0
dongsi,2013,12,14,0,4,47.0
us_post,2013,12,14,0,4,123.0
dongsi,2013,12,14,1,4,95.0
us_post,2013,12,14,1,4,118.0
dongsi,2013,12,14,2,4,80.0
us_post,2013,12,14,2,4,91.0
dongsi,2013,12,14,3,4,39.0
us_post,2013,12,14,3,4,69.0
dongsi,2013,12,14,4,4,22.0
us_post,2013,12,14,4,4,53.0
dongsi,2013,12,14,5,4,24.0
us_post,2013,12,14,5,4,51.0
dongsi,2013,12,14,6,4,21.0
us_post,2013,12,14,6,4,43.0
dongsi,2013,12,14,7,4,17.0
us_post,2013,12,14,7,4,53.0
dongsi,2013,12,14,8,4,17.0
us_post,2013,12,14,8,4,41.0
dongsi,2013,12,14,9,4,14.0
us_post,2013,12,14,9,4,28.0
dongsi,2013,12,14,10,4,16.0
us_post,2013,12,14,10,4,25.0
dongsi,2013,12,14,11,4,20.0
us_post,2013,12,14,11,4,26.0
dongsi,2013,12,14,12,4,15.0
us_post,2013,12,14,12,4,21.0
dongsi,2013,12,14,13,4,18.0
us_post,2013,12,14,13,4,17.0
dongsi,2013,12,14,14,4,23.0
us_post,2013,12,14,14,4,23.0
dongsi,2013,12,14,15,4,54.0
us_post,2013,12,14,15,4,28.0
dongsi,2013,12,14,16,4,119.0
us_post,2013,12,14,16,4,117.0
dongsi,2013,12,14,17,4,117.0
us_post,2013,12,14,17,4,125.0
dongsi,2013,12,14,18,4,129.0
us_post,2013,12,14,18,4,122.0
dongsi,2013,12,14,19,4,122.0
us_post,2013,12,14,19,4,92.0
dongsi,2013,12,14,20,4,99.0
us_post,2013,12,14,20,4,51.0
dongsi,2013,12,14,21,4,40.0
us_post,2013,12,14,21,4,61.0
dongsi,2013,12,14,22,4,50.0
us_post,2013,12,14,22,4,80.0
dongsi,2013,12,14,23,4,49.0
us_post,2013,12,14,23,4,52.0
dongsi,2013,12,15,0,4,36.0
us_post,2013,12,15,0,4,39.0
dongsi,2013,12,15,1,4,32.0
us_post,2013,12,15,1,4,48.0
dongsi,2013,12,15,2,4,51.0
us_post,2013,12,15,2,4,69.0
dongsi,2013,12,15,3,4,33.0
us_post,2013,12,15,3,4,42.0
dongsi,2013,12,15,4,4,13.0
us_post,2013,12,15,4,4,16.0
dongsi,2013,12,15,5,4,14.0
us_post,2013,12,15,5,4,16.0
dongsi,2013,12,15,6,4,6.0
us_post,2013,12,15,6,4,15.0
dongsi,2013,12,15,7,4,16.0
us_post,2013,12,15,7,4,22.0
dongsi,2013,12,15,8,4,12.0
us_post,2013,12,15,8,4,27.0
dongsi,2013,12,15,9,4,16.0
us_post,2013,12,15,9,4,24.0
dongsi,2013,12,15,10,4,17.0
us_post,2013,12,15,10,4,39.0
dongsi,2013,12,15,11,4,13.0
us_post,2013,12,15,11,4,44.0
dongsi,2013,12,15,12,4,26.0
us_post,2013,12,15,12,4,25.0
dongsi,2013,12,15,13,4,38.0
us_post,2013,12,15,13,4,29.0
dongsi,2013,12,15,14,4,38.0
us_post,2013,12,15,14,4,38.0
dongsi,2013,12,15,15,4,41.0
us_post,2013,12,15,15,4,48.0
dongsi,2013,12,15,16,4,45.0
us_post,2013,12,15,16,4,60.0
dongsi,2013,12,15,17,4,56.0
us_post,2013,12,15,17,4,67.0
dongsi,2013,12,15,18,4,72.0
us_post,2013,12,15,18,4,60.0
dongsi,2013,12,15,19,4,84.0
us_post,2013,12,15,19,4,79.0
dongsi,2013,12,15,20,4,83.0
us_post,2013,12,15,20,4,86.0
dongsi,2013,12,15,21,4,101.0
us_post,2013,12,15,21,4,98.0
dongsi,2013,12,15,22,4,84.0
us_post,2013,12,15,22,4,163.0
dongsi,2013,12,15,23,4,115.0
us_post,2013,12,15,23,4,271.0
dongsi,2013,12,16,0,4,173.0
us_post,2013,12,16,0,4,331.0
dongsi,2013,12,16,1,4,244.0
us_post,2013,12,16,1,4,291.0
dongsi,2013,12,16,2,4,260.0
us_post,2013,12,16,2,4,262.0
dongsi,2013,12,16,3,4,189.0
us_post,2013,12,16,3,4,201.0
dongsi,2013,12,16,4,4,94.0
us_post,2013,12,16,4,4,90.0
dongsi,2013,12,16,5,4,58.0
us_post,2013,12,16,5,4,73.0
dongsi,2013,12,16,6,4,39.0
us_post,2013,12,16,6,4,66.0
dongsi,2013,12,16,7,4,50.0
us_post,2013,12,16,7,4,88.0
dongsi,2013,12,16,8,4,52.0
us_post,2013,12,16,8,4,82.0
dongsi,2013,12,16,9,4,53.0
us_post,2013,12,16,9,4,84.0
us_post,2013,12,16,10,4,89.0
dongsi,2013,12,16,11,4,57.0
us_post,2013,12,16,11,4,117.0
dongsi,2013,12,16,12,4,109.0
us_post,2013,12,16,12,4,135.0
dongsi,2013,12,16,13,4,129.0
us_post,2013,12,16,13,4,143.0
dongsi,2013,12,16,14,4,144.0
us_post,2013,12,16,14,4,156.0
dongsi,2013,12,16,15,4,147.0
us_post,2013,12,16,15,4,174.0
dongsi,2013,12,16,16,4,162.0
us_post,2013,12,16,16,4,202.0
dongsi,2013,12,16,17,4,188.0
us_post,2013,12,16,17,4,194.0
dongsi,2013,12,16,18,4,184.0
us_post,2013,12,16,18,4,210.0
dongsi,2013,12,16,19,4,194.0
us_post,2013,12,16,19,4,247.0
dongsi,2013,12,16,20,4,209.0
us_post,2013,12,16,20,4,284.0
dongsi,2013,12,16,21,4,227.0
us_post,2013,12,16,21,4,281.0
dongsi,2013,12,16,22,4,256.0
us_post,2013,12,16,22,4,291.0
dongsi,2013,12,16,23,4,252.0
us_post,2013,12,16,23,4,310.0
us_post,2013,12,17,0,4,280.0
dongsi,2013,12,17,1,4,247.0
us_post,2013,12,17,1,4,302.0
dongsi,2013,12,17,2,4,205.0
us_post,2013,12,17,2,4,259.0
dongsi,2013,12,17,3,4,169.0
us_post,2013,12,17,3,4,198.0
dongsi,2013,12,17,4,4,184.0
us_post,2013,12,17,4,4,192.0
dongsi,2013,12,17,5,4,127.0
us_post,2013,12,17,5,4,127.0
dongsi,2013,12,17,6,4,96.0
us_post,2013,12,17,6,4,89.0
dongsi,2013,12,17,7,4,46.0
us_post,2013,12,17,7,4,40.0
dongsi,2013,12,17,8,4,46.0
us_post,2013,12,17,8,4,24.0
dongsi,2013,12,17,9,4,15.0
us_post,2013,12,17,9,4,26.0
dongsi,2013,12,17,10,4,27.0
us_post,2013,12,17,10,4,20.0
dongsi,2013,12,17,11,4,28.0
us_post,2013,12,17,11,4,19.0
dongsi,2013,12,17,12,4,28.0
us_post,2013,12,17,12,4,24.0
dongsi,2013,12,17,13,4,28.0
us_post,2013,12,17,13,4,27.0
dongsi,2013,12,17,14,4,27.0
us_post,2013,12,17,14,4,30.0
dongsi,2013,12,17,15,4,27.0
us_post,2013,12,17,15,4,26.0
dongsi,2013,12,17,16,4,25.0
us_post,2013,12,17,16,4,28.0
dongsi,2013,12,17,17,4,22.0
us_post,2013,12,17,17,4,39.0
dongsi,2013,12,17,18,4,28.0
us_post,2013,12,17,18,4,30.0
dongsi,2013,12,17,19,4,32.0
us_post,2013,12,17,19,4,27.0
dongsi,2013,12,17,20,4,14.0
us_post,2013,12,17,20,4,17.0
dongsi,2013,12,17,21,4,14.0
us_post,2013,12,17,21,4,13.0
dongsi,2013,12,17,22,4,12.0
us_post,2013,12,17,22,4,11.0
dongsi,2013,12,17,23,4,10.0
us_post,2013,12,17,23,4,12.0
dongsi,2013,12,18,0,4,10.0
us_post,2013,12,18,0,4,12.0
dongsi,2013,12,18,1,4,12.0
us_post,2013,12,18,1,4,10.0
dongsi,2013,12,18,2,4,9.0
us_post,2013,12,18,2,4,11.0
dongsi,2013,12,18,3,4,14.0
us_post,2013,12,18,3,4,13.0
dongsi,2013,12,18,4,4,9.0
us_post,2013,12,18,4,4,12.0
dongsi,2013,12,18,5,4,14.0
us_post,2013,12,18,5,4,12.0
dongsi,2013,12,18,6,4,18.0
us_post,2013,12,18,6,4,27.0
dongsi,2013,12,18,7,4,19.0
us_post,2013,12,18,7,4,12.0
dongsi,2013,12,18,8,4,13.0
us_post,2013,12,18,8,4,19.0
dongsi,2013,12,18,9,4,13.0
us_post,2013,12,18,9,4,18.0
dongsi,2013,12,18,10,4,20.0
us_post,2013,12,18,10,4,17.0
dongsi,2013,12,18,11,4,15.0
us_post,2013,12,18,11,4,19.0
dongsi,2013,12,18,12,4,17.0
us_post,2013,12,18,12,4,20.0
dongsi,2013,12,18,13,4,26.0
us_post,2013,12,18,13,4,13.0
dongsi,2013,12,18,14,4,63.0
us_post,2013,12,18,14,4,55.0
dongsi,2013,12,18,15,4,62.0
us_post,2013,12,18,15,4,59.0
dongsi,2013,12,18,16,4,76.0
us_post,2013,12,18,16,4,78.0
dongsi,2013,12,18,17,4,90.0
us_post,2013,12,18,17,4,91.0
dongsi,2013,12,18,18,4,92.0
us_post,2013,12,18,18,4,97.0
dongsi,2013,12,18,19,4,97.0
us_post,2013,12,18,19,4,97.0
dongsi,2013,12,18,20,4,105.0
us_post,2013,12,18,20,4,123.0
dongsi,2013,12,18,21,4,106.0
us_post,2013,12,18,21,4,162.0
dongsi,2013,12,18,22,4,145.0
us_post,2013,12,18,22,4,214.0
us_post,2013,12,18,23,4,160.0
dongsi,2013,12,19,0,4,57.0
us_post,2013,12,19,0,4,41.0
dongsi,2013,12,19,1,4,57.0
us_post,2013,12,19,1,4,18.0
dongsi,2013,12,19,2,4,13.0
us_post,2013,12,19,2,4,11.0
dongsi,2013,12,19,3,4,13.0
us_post,2013,12,19,3,4,8.0
dongsi,2013,12,19,4,4,13.0
us_post,2013,12,19,4,4,9.0
dongsi,2013,12,19,5,4,13.0
us_post,2013,12,19,5,4,8.0
dongsi,2013,12,19,6,4,8.0
us_post,2013,12,19,6,4,10.0
dongsi,2013,12,19,7,4,8.0
us_post,2013,12,19,7,4,16.0
